step,temp,press,KE,PE,E,Vol
51770,619.9164862,-9139.703491,41.74798784,-1924.778475,-1883.030487,6425.388944
51780,643.0534659,-10291.72848,43.30613699,-1926.337597,-1883.03146,6425.388944
51790,656.5910142,-11083.18652,44.21781689,-1927.24968,-1883.031863,6425.388944
51800,651.5619308,-11002.95452,43.87913561,-1926.91051,-1883.031375,6425.388944
51810,638.372711,-10448.67021,42.99091372,-1926.021564,-1883.03065,6425.388944
51820,633.4334421,-10242.27846,42.65828096,-1925.688665,-1883.030384,6425.388944
51830,642.9817252,-10770.02422,43.30130565,-1926.332114,-1883.030809,6425.388944
51840,658.2333874,-11614.16972,44.32842176,-1927.35982,-1883.031398,6425.388944
51850,665.7945366,-12019.75832,44.83762383,-1927.869266,-1883.031642,6425.388944
51860,659.436497,-11612.74136,44.40944461,-1927.440836,-1883.031392,6425.388944
51870,643.4570194,-10633.83457,43.33331412,-1926.364377,-1883.031063,6425.388944
51880,625.0868185,-9511.714944,42.09618147,-1925.127013,-1883.030831,6425.388944
51890,610.4359823,-8626.478337,41.10952771,-1924.139993,-1883.030466,6425.388944
51900,607.3076172,-8351.231154,40.89884941,-1923.929089,-1883.030239,6425.388944
51910,619.1766672,-8792.186947,41.69816507,-1924.72888,-1883.030715,6425.388944
51920,635.6226477,-9482.872653,42.80571199,-1925.837189,-1883.031477,6425.388944
51930,641.1100637,-9800.589371,43.17525948,-1926.206894,-1883.031635,6425.388944
51940,632.8483428,-9645.658516,42.61887771,-1925.649957,-1883.031079,6425.388944
51950,622.6984773,-9436.450187,41.93533974,-1924.965917,-1883.030577,6425.388944
51960,621.3350151,-9574.410057,41.84351801,-1924.874192,-1883.030674,6425.388944
51970,627.1042712,-9992.797145,42.23204589,-1925.262971,-1883.030926,6425.388944
51980,634.7154225,-10441.29325,42.74461533,-1925.775436,-1883.03082,6425.388944
51990,644.2618081,-10821.09443,43.38751224,-1926.418505,-1883.030993,6425.388944
52000,651.8962105,-11000.66128,43.90164752,-1926.932947,-1883.031299,6425.388944
52010,651.8945163,-10881.79581,43.90153342,-1926.932814,-1883.031281,6425.388944
52020,644.5289797,-10543.57132,43.40550479,-1926.436709,-1883.031204,6425.388944
52030,632.2571015,-10071.34738,42.57906084,-1925.610114,-1883.031053,6425.388944
52040,619.5196737,-9582.226587,41.72126468,-1924.751955,-1883.03069,6425.388944
52050,614.0371551,-9322.958643,41.35204702,-1924.382545,-1883.030498,6425.388944
52060,619.8266639,-9433.511439,41.7419388,-1924.772578,-1883.030639,6425.388944
52070,632.9495647,-9838.727808,42.62569446,-1925.656797,-1883.031103,6425.388944
52080,642.7968698,-10228.07669,43.28885664,-1926.320335,-1883.031478,6425.388944
52090,641.6257149,-10331.16645,43.20998576,-1926.24118,-1883.031194,6425.388944
52100,635.9806314,-10324.28977,42.82982023,-1925.860267,-1883.030447,6425.388944
52110,640.8768312,-10648.01246,43.15955254,-1926.190006,-1883.030453,6425.388944
52120,655.8014961,-11169.23377,44.16464717,-1927.196091,-1883.031444,6425.388944
52130,661.2163663,-11117.41606,44.52930908,-1927.561304,-1883.031995,6425.388944
52140,646.3262929,-10171.37145,43.52654401,-1926.558009,-1883.031465,6425.388944
52150,623.1725213,-8975.082186,41.96726401,-1924.997869,-1883.030605,6425.388944
52160,610.9579004,-8366.027521,41.14467604,-1924.175036,-1883.03036,6425.388944
52170,615.9420817,-8540.295639,41.48033342,-1924.510933,-1883.0306,6425.388944
52180,632.6454631,-9163.740949,42.60521488,-1925.636075,-1883.03086,6425.388944
52190,652.9665198,-9815.333173,43.973727,-1927.005073,-1883.031346,6425.388944
52200,665.275027,-10101.71976,44.8026377,-1927.834329,-1883.031692,6425.388944
52210,662.1903556,-9914.774379,44.59490194,-1927.626239,-1883.031337,6425.388944
52220,649.7063635,-9552.208936,43.75417329,-1926.785123,-1883.03095,6425.388944
52230,635.8510915,-9275.785946,42.82109643,-1925.851939,-1883.030843,6425.388944
52240,623.7643359,-9099.074528,42.00711949,-1925.037844,-1883.030725,6425.388944
52250,616.1770629,-9071.638364,41.49615812,-1924.526822,-1883.030664,6425.388944
52260,614.5033198,-9229.524229,41.38344067,-1924.414219,-1883.030779,6425.388944
52270,617.5658118,-9479.381056,41.58968276,-1924.62042,-1883.030737,6425.388944
52280,626.1417652,-9796.649862,42.16722637,-1925.198055,-1883.030829,6425.388944
52290,638.2647953,-10157.79066,42.9836462,-1926.014757,-1883.03111,6425.388944
52300,647.794918,-10438.27977,43.62544788,-1926.65674,-1883.031292,6425.388944
52310,649.8388256,-10533.55802,43.76309389,-1926.794488,-1883.031394,6425.388944
52320,642.2538867,-10407.5353,43.2522897,-1926.283543,-1883.031254,6425.388944
52330,628.4722214,-10152.53304,42.32416985,-1925.355068,-1883.030898,6425.388944
52340,616.556793,-9947.861556,41.52173086,-1924.552337,-1883.030606,6425.388944
52350,612.9370979,-9903.683114,41.27796417,-1924.308641,-1883.030677,6425.388944
52360,616.2867175,-9913.499985,41.50354275,-1924.534557,-1883.031014,6425.388944
52370,621.5021269,-9915.961863,41.85477208,-1924.885501,-1883.030729,6425.388944
52380,634.2315108,-10287.88339,42.71202653,-1925.742436,-1883.03041,6425.388944
52390,658.6828429,-11178.61274,44.35869012,-1927.389925,-1883.031235,6425.388944
52400,677.0352283,-11838.1894,45.594623,-1928.626899,-1883.032276,6425.388944
52410,668.346939,-11433.56544,45.00951419,-1928.041553,-1883.032039,6425.388944
52420,638.7612362,-10249.05096,43.01707878,-1926.047837,-1883.030758,6425.388944
52430,616.1098296,-9387.849735,41.49163032,-1924.521614,-1883.029983,6425.388944
52440,617.2711191,-9387.313418,41.56983682,-1924.600297,-1883.03046,6425.388944
52450,632.6520897,-9778.187911,42.60566114,-1925.636874,-1883.031213,6425.388944
52460,645.3786071,-10024.87323,43.46272255,-1926.494087,-1883.031365,6425.388944
52470,649.7541102,-10076.8077,43.75738877,-1926.788652,-1883.031263,6425.388944
52480,647.6908255,-10062.16209,43.61843782,-1926.649408,-1883.03097,6425.388944
52490,644.3254959,-10067.28221,43.39180126,-1926.422769,-1883.030968,6425.388944
52500,639.1465712,-9910.338049,43.04302898,-1926.074231,-1883.031202,6425.388944
52510,627.3838956,-9314.092863,42.25087705,-1925.282006,-1883.031129,6425.388944
52520,610.3504713,-8340.443545,41.10376901,-1924.134612,-1883.030843,6425.388944
52530,595.4379555,-7430.686086,40.09949256,-1923.12989,-1883.030398,6425.388944
52540,593.0578413,-7183.502981,39.93920487,-1922.969451,-1883.030246,6425.388944
52550,606.4591506,-7813.816568,40.84170982,-1923.872536,-1883.030826,6425.388944
52560,624.1930561,-8795.120435,42.03599145,-1925.067436,-1883.031445,6425.388944
52570,633.4153214,-9455.340443,42.65706063,-1925.688545,-1883.031484,6425.388944
52580,632.5555246,-9645.434617,42.59915801,-1925.630338,-1883.03118,6425.388944
52590,627.8761068,-9581.289558,42.28402479,-1925.314936,-1883.030912,6425.388944
52600,624.6319818,-9400.602262,42.0655507,-1925.096578,-1883.031027,6425.388944
52610,621.5402455,-9074.579862,41.85733915,-1924.888346,-1883.031007,6425.388944
52620,619.4046861,-8757.326244,41.7135209,-1924.744345,-1883.030824,6425.388944
52630,621.8916759,-8730.989296,41.88100607,-1924.91183,-1883.030824,6425.388944
52640,629.5055404,-9076.491119,42.39375824,-1925.424573,-1883.030815,6425.388944
52650,641.2943761,-9631.654721,43.18767191,-1926.218658,-1883.030986,6425.388944
52660,652.6084139,-10091.47211,43.94961052,-1926.980838,-1883.031228,6425.388944
52670,657.8286479,-10301.42455,44.30116476,-1927.332357,-1883.031192,6425.388944
52680,656.2095588,-10349.84581,44.19212796,-1927.223292,-1883.031164,6425.388944
52690,647.7758748,-10218.51235,43.62416543,-1926.655351,-1883.031186,6425.388944
52700,632.4324734,-9802.96417,42.59087119,-1925.621884,-1883.031013,6425.388944
52710,614.8843931,-9266.366731,41.40910386,-1924.43965,-1883.030546,6425.388944
52720,605.6756309,-9075.883076,40.78894406,-1923.819181,-1883.030237,6425.388944
52730,611.1404485,-9522.073956,41.15696966,-1924.187544,-1883.030574,6425.388944
52740,624.0024152,-10272.26481,42.02315283,-1925.054304,-1883.031151,6425.388944
52750,631.4517022,-10678.58823,42.5248216,-1925.556168,-1883.031347,6425.388944
52760,628.8214334,-10456.05104,42.34768738,-1925.378693,-1883.031006,6425.388944
52770,623.7811946,-9967.295237,42.00825483,-1925.038702,-1883.030447,6425.388944
52780,628.078667,-9841.523207,42.29766612,-1925.328172,-1883.030506,6425.388944
52790,641.0228442,-10221.48409,43.16938571,-1926.200474,-1883.031089,6425.388944
52800,651.2011946,-10663.59366,43.854842,-1926.886156,-1883.031314,6425.388944
52810,653.1344091,-10793.98206,43.98503343,-1927.016279,-1883.031246,6425.388944
52820,647.692649,-10575.84106,43.61856062,-1926.64987,-1883.031309,6425.388944
52830,635.4522423,-10092.00252,42.79423612,-1925.825352,-1883.031116,6425.388944
52840,622.3062075,-9622.982943,41.90892251,-1924.939592,-1883.030669,6425.388944
52850,618.305709,-9558.154622,41.6395108,-1924.670086,-1883.030575,6425.388944
52860,625.6186971,-9952.059837,42.13200059,-1925.162925,-1883.030925,6425.388944
52870,636.9140852,-10448.33457,42.89268325,-1925.923909,-1883.031226,6425.388944
52880,645.0283112,-10723.98441,43.43913203,-1926.470492,-1883.03136,6425.388944
52890,647.0713603,-10700.67882,43.57672022,-1926.608006,-1883.031286,6425.388944
52900,644.0910884,-10450.45856,43.37601519,-1926.407283,-1883.031267,6425.388944
52910,636.1986972,-10040.37747,42.84450578,-1925.875689,-1883.031184,6425.388944
52920,625.799404,-9664.619304,42.14417021,-1925.174772,-1883.030602,6425.388944
52930,623.7735263,-9681.890219,42.00773841,-1925.03812,-1883.030382,6425.388944
52940,634.1053006,-10077.2899,42.70352696,-1925.734433,-1883.030906,6425.388944
52950,646.5262053,-10404.04875,43.54000701,-1926.571349,-1883.031342,6425.388944
52960,652.1580484,-10394.8776,43.91928087,-1926.950492,-1883.031211,6425.388944
52970,652.7346084,-10193.91977,43.95810904,-1926.989176,-1883.031067,6425.388944
52980,651.7196704,-10057.98447,43.88975851,-1926.920648,-1883.03089,6425.388944
52990,652.0802952,-10138.74983,43.91404462,-1926.944996,-1883.030952,6425.388944
53000,651.5405951,-10228.84542,43.87769877,-1926.909136,-1883.031437,6425.388944
53010,641.3447039,-9862.265059,43.19106121,-1926.222527,-1883.031466,6425.388944
53020,622.5072682,-9112.585755,41.92246285,-1924.953236,-1883.030773,6425.388944
53030,610.4856384,-8737.051342,41.11287178,-1924.143083,-1883.030211,6425.388944
53040,617.0488145,-9244.428907,41.55486582,-1924.585531,-1883.030665,6425.388944
53050,632.5386785,-10169.19933,42.59802352,-1925.629724,-1883.031701,6425.388944
53060,635.8801736,-10534.54313,42.82305495,-1925.854929,-1883.031874,6425.388944
53070,623.9810058,-10137.75355,42.02171103,-1925.052615,-1883.030904,6425.388944
53080,615.9203426,-9721.389795,41.4788694,-1924.509387,-1883.030517,6425.388944
53090,621.2657213,-9759.929715,41.83885145,-1924.869695,-1883.030843,6425.388944
53100,633.925764,-10102.36374,42.69143615,-1925.722563,-1883.031127,6425.388944
53110,645.8249746,-10436.27863,43.49278295,-1926.524188,-1883.031405,6425.388944
53120,649.8398823,-10449.84443,43.76316505,-1926.794649,-1883.031484,6425.388944
53130,644.5351462,-10066.26739,43.40592007,-1926.437025,-1883.031105,6425.388944
53140,637.991466,-9648.277884,42.96523896,-1925.99597,-1883.030731,6425.388944
53150,637.7875232,-9541.960041,42.95150452,-1925.982436,-1883.030931,6425.388944
53160,640.8165138,-9681.588212,43.15549049,-1926.18661,-1883.031119,6425.388944
53170,643.4542212,-9908.403361,43.33312567,-1926.36411,-1883.030984,6425.388944
53180,647.6332457,-10238.63223,43.61456013,-1926.645636,-1883.031076,6425.388944
53190,652.389601,-10586.24764,43.93487467,-1926.966019,-1883.031145,6425.388944
53200,657.1419328,-10919.39611,44.25491825,-1927.285903,-1883.030985,6425.388944
53210,663.1468768,-11285.99904,44.65931842,-1927.69064,-1883.031322,6425.388944
53220,663.107867,-11374.98205,44.65669132,-1927.688169,-1883.031478,6425.388944
53230,652.0625652,-10884.48359,43.9128506,-1926.94416,-1883.031309,6425.388944
53240,632.8135791,-9869.720529,42.61653657,-1925.647503,-1883.030966,6425.388944
53250,613.8308781,-8792.453017,41.33815539,-1924.368614,-1883.030459,6425.388944
53260,605.6554889,-8308.545128,40.7875876,-1923.818061,-1883.030473,6425.388944
53270,609.2660591,-8653.597216,41.03073977,-1924.061396,-1883.030657,6425.388944
53280,619.7512386,-9559.324278,41.73685932,-1924.767871,-1883.031011,6425.388944
53290,629.0004603,-10490.46318,42.35974386,-1925.390925,-1883.031181,6425.388944
53300,633.1764267,-11048.3658,42.64097238,-1925.671909,-1883.030937,6425.388944
53310,636.4230129,-11227.38798,42.85961222,-1925.890497,-1883.030885,6425.388944
53320,640.118029,-11135.51695,43.10845136,-1926.139471,-1883.03102,6425.388944
53330,641.4305065,-10847.98832,43.19683955,-1926.227926,-1883.031086,6425.388944
53340,637.8811437,-10393.61717,42.95780936,-1925.989006,-1883.031196,6425.388944
53350,627.5806989,-9771.600258,42.26413069,-1925.295124,-1883.030993,6425.388944
53360,615.7130257,-9257.805064,41.46490774,-1924.495315,-1883.030407,6425.388944
53370,613.9609546,-9256.966056,41.34691533,-1924.377218,-1883.030303,6425.388944
53380,624.1422137,-9698.763342,42.0325675,-1925.063351,-1883.030783,6425.388944
53390,635.9803004,-10124.70704,42.82979794,-1925.860947,-1883.031149,6425.388944
53400,640.6527806,-10232.69714,43.14446395,-1926.175652,-1883.031188,6425.388944
53410,637.1755517,-10029.3399,42.91029159,-1925.941213,-1883.030921,6425.388944
53420,631.369948,-9727.173093,42.51931591,-1925.550027,-1883.030711,6425.388944
53430,628.7355403,-9572.974479,42.34190294,-1925.372512,-1883.030609,6425.388944
53440,632.4732232,-9792.098366,42.59361546,-1925.624102,-1883.030487,6425.388944
53450,644.5763902,-10501.73422,43.40869762,-1926.439329,-1883.030632,6425.388944
53460,660.3554246,-11424.56285,44.47132936,-1927.502568,-1883.031238,6425.388944
53470,666.3322662,-11932.7648,44.87383698,-1927.905534,-1883.031697,6425.388944
53480,653.7166332,-11640.04789,44.02424304,-1927.055476,-1883.031233,6425.388944
53490,632.9990902,-10895.27964,42.62902973,-1925.659358,-1883.030328,6425.388944
53500,623.4268288,-10431.7516,41.98439023,-1925.014586,-1883.030196,6425.388944
53510,629.0192693,-10513.10436,42.36101054,-1925.391831,-1883.030821,6425.388944
53520,638.0720493,-10811.56365,42.9706658,-1926.001903,-1883.031237,6425.388944
53530,641.2267905,-10923.77525,43.18312039,-1926.214435,-1883.031314,6425.388944
53540,636.4445357,-10642.74362,42.86106166,-1925.892248,-1883.031187,6425.388944
53550,627.6352043,-10063.2782,42.26780133,-1925.298477,-1883.030676,6425.388944
53560,625.3942327,-9613.601141,42.11688414,-1925.147355,-1883.030471,6425.388944
53570,633.6743653,-9530.448133,42.67450582,-1925.705457,-1883.030951,6425.388944
53580,642.6787553,-9512.753416,43.28090228,-1926.312341,-1883.031439,6425.388944
53590,642.2008229,-9168.797937,43.24871614,-1926.280143,-1883.031427,6425.388944
53600,632.73478,-8510.549113,42.61122988,-1925.642302,-1883.031072,6425.388944
53610,622.5020792,-7923.770443,41.9221134,-1924.952846,-1883.030732,6425.388944
53620,619.4012472,-7816.927046,41.71328931,-1924.743873,-1883.030584,6425.388944
53630,625.3627984,-8310.928361,42.1147672,-1925.145698,-1883.030931,6425.388944
53640,632.5849392,-9044.755414,42.60113892,-1925.632285,-1883.031146,6425.388944
53650,635.5267813,-9569.334876,42.79925591,-1925.830156,-1883.0309,6425.388944
53660,637.9199425,-9799.667829,42.96042224,-1925.991135,-1883.030713,6425.388944
53670,643.1588134,-9861.530584,43.31323157,-1926.344191,-1883.03096,6425.388944
53680,646.3487464,-9783.200672,43.52805613,-1926.559415,-1883.031359,6425.388944
53690,640.0303452,-9481.247531,43.10254633,-1926.133838,-1883.031292,6425.388944
53700,626.2038545,-9047.059317,42.17140774,-1925.202171,-1883.030763,6425.388944
53710,616.5773835,-8784.132999,41.52311752,-1924.553426,-1883.030309,6425.388944
53720,620.9703303,-8999.29091,41.81895848,-1924.849392,-1883.030433,6425.388944
53730,636.5098334,-9667.773831,42.8654591,-1925.896479,-1883.03102,6425.388944
53740,650.3291784,-10333.05463,43.79611647,-1926.827517,-1883.0314,6425.388944
53750,653.2934773,-10573.39174,43.9957458,-1927.027048,-1883.031302,6425.388944
53760,646.6952589,-10382.04802,43.55139185,-1926.582317,-1883.030925,6425.388944
53770,638.4500429,-9999.033461,42.9961216,-1926.026698,-1883.030577,6425.388944
53780,635.977337,-9667.236937,42.82959838,-1925.860163,-1883.030564,6425.388944
53790,639.8017641,-9507.579287,43.08715264,-1926.11804,-1883.030887,6425.388944
53800,643.9613645,-9508.856665,43.367279,-1926.398391,-1883.031112,6425.388944
53810,644.2010811,-9633.622118,43.3834226,-1926.414487,-1883.031065,6425.388944
53820,641.1675541,-9816.981854,43.17913113,-1926.210185,-1883.031054,6425.388944
53830,635.838602,-9940.183603,42.82025533,-1925.851194,-1883.030939,6425.388944
53840,630.498731,-9976.625105,42.4606442,-1925.491515,-1883.030871,6425.388944
53850,626.5231975,-9876.34473,42.19291374,-1925.223803,-1883.030889,6425.388944
53860,623.9557833,-9625.853971,42.02001243,-1925.05085,-1883.030837,6425.388944
53870,624.3593425,-9478.544388,42.04718994,-1925.077959,-1883.030769,6425.388944
53880,629.6131559,-9715.289168,42.40100556,-1925.431862,-1883.030856,6425.388944
53890,637.7084298,-10236.97156,42.94617802,-1925.977268,-1883.03109,6425.388944
53900,643.7343259,-10604.05915,43.35198919,-1926.38308,-1883.031091,6425.388944
53910,645.7216574,-10521.03717,43.48582511,-1926.517049,-1883.031224,6425.388944
53920,641.1509257,-10042.95174,43.17801131,-1926.209091,-1883.03108,6425.388944
53930,632.6363928,-9529.467221,42.60460404,-1925.635321,-1883.030716,6425.388944
53940,626.8669311,-9321.972495,42.21606233,-1925.246683,-1883.030621,6425.388944
53950,624.9638234,-9348.463294,42.08789842,-1925.11886,-1883.030961,6425.388944
53960,619.9786211,-9179.283698,41.75217228,-1924.783314,-1883.031141,6425.388944
53970,609.6139624,-8699.010243,41.05416916,-1924.084709,-1883.03054,6425.388944
53980,605.9589972,-8437.576105,40.80802722,-1923.838255,-1883.030228,6425.388944
53990,615.7971909,-8826.631199,41.47057581,-1924.501209,-1883.030633,6425.388944
54000,632.3222874,-9692.006048,42.58345076,-1925.614142,-1883.030691,6425.388944
54010,652.2912461,-10773.24627,43.92825101,-1926.959018,-1883.030767,6425.388944
54020,671.4656852,-11680.39963,45.2195447,-1928.250929,-1883.031385,6425.388944
54030,677.0507449,-11819.28337,45.59566796,-1928.62731,-1883.031642,6425.388944
54040,664.3908854,-11083.39993,44.7430956,-1927.774198,-1883.031102,6425.388944
54050,644.5500243,-10054.45068,43.40692202,-1926.437649,-1883.030727,6425.388944
54060,626.9436256,-9249.908568,42.22122728,-1925.251919,-1883.030691,6425.388944
54070,613.7765891,-8765.427663,41.33449932,-1924.365162,-1883.030663,6425.388944
54080,605.9520316,-8518.096833,40.80755813,-1923.83827,-1883.030712,6425.388944
54090,603.3787042,-8468.06727,40.63425859,-1923.664959,-1883.0307,6425.388944
54100,606.7528949,-8698.180122,40.8614919,-1923.892207,-1883.030715,6425.388944
54110,615.3636564,-9230.897966,41.44137963,-1924.472223,-1883.030843,6425.388944
54120,626.3381155,-9924.812639,42.18044948,-1925.211228,-1883.030779,6425.388944
54130,639.1184271,-10604.4243,43.04113363,-1926.072043,-1883.030909,6425.388944
54140,649.7539198,-10992.67279,43.75737595,-1926.78866,-1883.031284,6425.388944
54150,650.4347139,-10823.09864,43.80322371,-1926.834624,-1883.0314,6425.388944
54160,639.8713415,-10199.24642,43.0918383,-1926.122741,-1883.030903,6425.388944
54170,629.4215812,-9670.674864,42.38810405,-1925.418467,-1883.030363,6425.388944
54180,630.6296483,-9697.346776,42.46946076,-1925.500025,-1883.030564,6425.388944
54190,639.9346917,-10055.89091,43.09610459,-1926.12724,-1883.031135,6425.388944
54200,645.5099001,-10214.20828,43.47156442,-1926.502941,-1883.031376,6425.388944
54210,641.9051726,-9960.910696,43.22880571,-1926.260069,-1883.031264,6425.388944
54220,631.7996583,-9401.434528,42.54825454,-1925.579287,-1883.031032,6425.388944
54230,621.7748815,-8860.376893,41.87314061,-1924.903802,-1883.030662,6425.388944
54240,620.235118,-8791.584213,41.76944595,-1924.800052,-1883.030607,6425.388944
54250,628.6991505,-9326.413187,42.33945229,-1925.370369,-1883.030916,6425.388944
54260,640.5866073,-10099.36521,43.14000754,-1926.171134,-1883.031126,6425.388944
54270,649.6966191,-10641.79576,43.75351706,-1926.78475,-1883.031233,6425.388944
54280,651.5267217,-10681.85485,43.87676447,-1926.908192,-1883.031427,6425.388944
54290,641.4708632,-10159.80346,43.19955735,-1926.230985,-1883.031428,6425.388944
54300,620.8948097,-9287.393339,41.81387258,-1924.844707,-1883.030834,6425.388944
54310,604.1474894,-8679.061265,40.68603207,-1923.716052,-1883.03002,6425.388944
54320,607.9387115,-8922.345645,40.94135017,-1923.971568,-1883.030217,6425.388944
54330,628.865679,-9860.86291,42.35066707,-1925.381553,-1883.030886,6425.388944
54340,651.3213561,-10879.81176,43.86293422,-1926.894322,-1883.031387,6425.388944
54350,661.9901861,-11413.57548,44.58142162,-1927.613084,-1883.031662,6425.388944
54360,654.4469081,-11152.73986,44.07342306,-1927.104781,-1883.031358,6425.388944
54370,635.2448132,-10300.87121,42.7802669,-1925.810984,-1883.030717,6425.388944
54380,618.5500399,-9425.639628,41.65596515,-1924.686368,-1883.030403,6425.388944
54390,613.0258652,-8984.753365,41.28394217,-1924.314328,-1883.030386,6425.388944
54400,620.4030415,-9159.546492,41.78075468,-1924.811303,-1883.030549,6425.388944
54410,637.3533285,-9875.797913,42.92226389,-1925.953213,-1883.030949,6425.388944
54420,656.0250329,-10790.61061,44.17970114,-1927.210917,-1883.031216,6425.388944
54430,669.4126684,-11464.10795,45.08128524,-1928.112945,-1883.03166,6425.388944
54440,667.9619396,-11390.12879,44.98358659,-1928.015517,-1883.031931,6425.388944
54450,647.7799103,-10424.86496,43.62443719,-1926.655687,-1883.031249,6425.388944
54460,624.000931,-9323.50761,42.02305288,-1925.053413,-1883.03036,6425.388944
54470,616.2933273,-9015.423636,41.50398789,-1924.534215,-1883.030227,6425.388944
54480,627.5476743,-9578.827245,42.26190666,-1925.292883,-1883.030976,6425.388944
54490,641.5980219,-10215.24596,43.20812079,-1926.239737,-1883.031616,6425.388944
54500,644.1967725,-10271.94229,43.38313244,-1926.414542,-1883.03141,6425.388944
54510,638.1535428,-9923.142249,42.97615395,-1926.007178,-1883.031024,6425.388944
54520,631.4808154,-9621.147716,42.52678222,-1925.557764,-1883.030982,6425.388944
54530,626.1287252,-9490.969007,42.16634819,-1925.197336,-1883.030987,6425.388944
54540,622.8537431,-9557.533409,41.94579604,-1924.976457,-1883.030661,6425.388944
54550,628.0776992,-10037.33318,42.29760094,-1925.327979,-1883.030378,6425.388944
54560,645.7991896,-10988.1993,43.49104648,-1926.521924,-1883.030878,6425.388944
54570,664.4439494,-11812.35197,44.74666917,-1927.778371,-1883.031702,6425.388944
54580,666.4290611,-11729.83877,44.88035559,-1927.912244,-1883.031889,6425.388944
54590,648.0032116,-10653.86047,43.63947532,-1926.670831,-1883.031355,6425.388944
54600,621.9980631,-9288.901675,41.88817067,-1924.918829,-1883.030658,6425.388944
54610,605.2872788,-8465.203844,40.76279066,-1923.79315,-1883.03036,6425.388944
54620,606.2326569,-8525.446998,40.82645671,-1923.856894,-1883.030437,6425.388944
54630,622.84324,-9235.271116,41.94508871,-1924.976026,-1883.030937,6425.388944
54640,642.5239972,-9908.579746,43.27048017,-1926.302229,-1883.031749,6425.388944
54650,647.7396433,-9859.158123,43.62172543,-1926.65359,-1883.031865,6425.388944
54660,636.3283612,-9200.519943,42.85323794,-1925.884212,-1883.030974,6425.388944
54670,626.9249727,-8846.093178,42.21997111,-1925.250175,-1883.030204,6425.388944
54680,634.6953248,-9397.191524,42.74326186,-1925.774029,-1883.030767,6425.388944
54690,647.7439439,-10201.3014,43.62201506,-1926.653813,-1883.031798,6425.388944
54700,645.2806719,-10256.10764,43.45612715,-1926.487663,-1883.031535,6425.388944
54710,630.9569842,-9650.774775,42.49150505,-1925.522213,-1883.030708,6425.388944
54720,621.4544825,-9177.22587,41.85156349,-1924.881907,-1883.030343,6425.388944
54730,625.3022973,-9302.849305,42.11069279,-1925.140989,-1883.030296,6425.388944
54740,642.0596732,-9963.127575,43.23921048,-1926.269957,-1883.030746,6425.388944
54750,661.0390566,-10677.13655,44.51736824,-1927.548757,-1883.031389,6425.388944
54760,668.4488077,-10922.22125,45.01637449,-1928.047941,-1883.031566,6425.388944
54770,660.3586859,-10560.31328,44.47154899,-1927.502794,-1883.031245,6425.388944
54780,643.9978358,-9884.86121,43.36973514,-1926.400488,-1883.030753,6425.388944
54790,630.5993541,-9383.843909,42.46742062,-1925.497863,-1883.030442,6425.388944
54800,626.2080186,-9326.166033,42.17168817,-1925.202468,-1883.030779,6425.388944
54810,624.3576423,-9389.469,42.04707543,-1925.078183,-1883.031108,6425.388944
54820,618.5756895,-9216.537824,41.65769251,-1924.688552,-1883.030859,6425.388944
54830,613.4626991,-8933.03635,41.31336054,-1924.34389,-1883.030529,6425.388944
54840,615.5824012,-8827.878332,41.4561109,-1924.486724,-1883.030613,6425.388944
54850,623.0811537,-8895.482851,41.9611109,-1924.992072,-1883.030961,6425.388944
54860,628.7691731,-8938.009606,42.34416793,-1925.375261,-1883.031093,6425.388944
54870,630.1437202,-8923.143898,42.43673616,-1925.467611,-1883.030875,6425.388944
54880,631.8856602,-9060.124312,42.5540463,-1925.584813,-1883.030767,6425.388944
54890,635.9550331,-9415.745793,42.82809633,-1925.859145,-1883.031049,6425.388944
54900,637.1609399,-9736.523939,42.90930757,-1925.940375,-1883.031068,6425.388944
54910,634.0983783,-9852.483414,42.70306077,-1925.734016,-1883.030955,6425.388944
54920,628.8918301,-9761.77027,42.35242821,-1925.383267,-1883.030839,6425.388944
54930,624.6027681,-9596.045709,42.06358332,-1925.094197,-1883.030614,6425.388944
54940,626.6586422,-9683.240946,42.20203521,-1925.232383,-1883.030348,6425.388944
54950,640.4058278,-10368.75612,43.12783303,-1926.158294,-1883.030461,6425.388944
54960,662.3745553,-11488.24235,44.60730679,-1927.638421,-1883.031114,6425.388944
54970,677.5007984,-12256.11751,45.6259766,-1928.65776,-1883.031783,6425.388944
54980,671.6517424,-12015.1444,45.23207464,-1928.263691,-1883.031617,6425.388944
54990,648.9147856,-10954.85419,43.70086485,-1926.731616,-1883.030751,6425.388944
55000,628.4476645,-9898.490814,42.32251608,-1925.352701,-1883.030185,6425.388944
55010,623.1007872,-9395.689458,41.96243311,-1924.992912,-1883.030479,6425.388944
55020,627.5114913,-9294.628228,42.25946993,-1925.290545,-1883.031075,6425.388944
55030,628.6514602,-9166.211654,42.33624061,-1925.367581,-1883.03134,6425.388944
55040,620.924292,-8890.477776,41.81585805,-1924.846782,-1883.030924,6425.388944
55050,612.7286698,-8781.637199,41.26392768,-1924.294315,-1883.030387,6425.388944
55060,614.8571313,-9114.387754,41.40726793,-1924.437733,-1883.030465,6425.388944
55070,625.470256,-9673.340576,42.12200389,-1925.153009,-1883.031005,6425.388944
55080,633.6035706,-10030.8621,42.66973818,-1925.70096,-1883.031222,6425.388944
55090,633.7233839,-10044.56181,42.67780696,-1925.708997,-1883.03119,6425.388944
